College Name,Subject Code,Subject Name,Topics Covered
Chaitanya Bharathi Institute of Technology,22CEO01,INFRASTRUCTURE FOR SMART CITIES,"Fundamental of smart city & Infrastructure: Introduction of Smart City, Concept of smart city, Objective for smart cities. Need to develop smart city, Challenges of managing infrastructure in India and world, various types of Infrastructure systems, Infrastructures need assessment , Planning and development of Smart city Infrastructure: Energy and ecology, solar energy for smart city, Housing, sustainable green building, safety, security, disaster management, economy, cyber security. , Intelligent transport systems: Connected vehicles, autonomous vehicles, GPS, Navigation system, traffic safety management, mobility services, E-ticketing. , Disaster resilient Infrastructure: Electricity, sanitation and water supply systems, fire hazard management, earthquake resilient structures, ICT tools. , Infrastructure Management: System and Policy for Smart city, integrated infrastructure management systems, worldwide policies for smart city, Government of India - policy for smart city, Smart cities in India, Case studies of smart cities"
Chaitanya Bharathi Institute of Technology,22EEO06,WASTE MANAGEMENT,"Introduction to Waste Management and Municipal Solid Waste Management: Classification of waste, Agro based, Forest residue, Industrial waste, e-Waste, Municipal Solid Waste Management. Fundamentals Sources, Composition, Generation rates, Collection of waste, Separation, Transfer and Transport of waste, Treatment and disposal options. , Hazardous Waste Management and Treatment: Hazardous Waste Identification and Classification, Hazardous waste management: Generation, Storage and collection, Transfer and transport, Processing, Disposal, Hazardous Waste Treatment: Physical and Chemical treatment, Thermal treatment, Biological treatment, Pollution Prevention and Waste minimisation, Hazardous Wastes Management in India. , Environmental Risk Assessment: Defining risk and environmental risk, Parameters for toxicity quantification, Types of exposure, Biomagnifications, Effects of exposure to toxic chemicals, Risk analysis and Risk matrix, Methods of risk assessment, Mitigation and control of the risk, Case studies. , Biological Treatment: Solid and Hazardous Waste Composting, Bioreactors, Anaerobic decomposition of solid waste, Principles of biodegradation of toxic waste, Inhibition, Co-Metabolism, Oxidative and Reductive processes, Slurry phase Bioreactor, In-situ-remediation. With effect from AY 2025-26 , Waste Disposal: Key Issues in Waste Disposal, Disposal Options and Selection Criteria, Sanitary Landfill: Principle, Landfill processes, Landfill Gas Emission: Composition and properties, Hazards, Migration, Control, Leach ate Formation: Composition and properties. Leach ate migration, Control, Treatment, Environmental Effects of Landfill, Landfill Operation Issues, Design and construction, Operation, Monitoring, Closure of Landfills-Landfill Remediation, National and International Waste Management programs."
Chaitanya Bharathi Institute of Technology,22CHO02,FUNDAMENTALS OF NANO SCIENCE AND NANO TECHNOLOGY,"Introduction: History and scope, classification of nanostructured materials, Fascinating nanostructures, applications of nanomaterials , Unique properties of nanomaterials: Microstructure and defects in nanocrystalline materials dislocations, Twins, stacking faults and voids, Grain boundaries, triple junctions and disclinations. Effect of nano-dimensions on materials behavior Elastic properties, magnetic properties, electrical properties, optical properties, thermal properties, and mechanical properties. , Synthesis Routes: Bottom-up approaches PVD, CVD, sol-gel process, wet chemical synthesis and self- assembly. Top-down approaches mechanical alloying, nanolithography. , Tools to Characterize Nanomaterials : Scanning electron microscopy, transmission electron microscopy, x-ray diffraction, atomic force microscopy, nanoindentation , Applications of Nanomaterials : Nano-electronics, Micro- and Nano-electromechanical systems (MEMS/NEMS), Nano sensors, Nano catalyst, Food and Agriculture Industry, Cosmetics and Consumer Goods, Structure and Engineering, Automotive Industry, Water Treatment and the Environment, Nano-medical Applications, Textiles, Paints, Energy, Defense and Space Applications. With effect from AY 2025-26"
Chaitanya Bharathi Institute of Technology,22ADO01,INDUSTRY,"Artificial Intelligence Insight: Artificial Intelligence: What and Why, History of AI,What is AI?,The Basics, AI Environment, Challenges in AI, Current work in AI for environment, Customer Experience (CX) and the use of AI, Future of AI, Future challenges in AI , Influence of AI in Machine Learning: Definition, What is Machine Learning, Importance of Machine Learning, Types of Machine Learning, Approaches of Machine Learning - Machine Learning Algorithm, Programming Languages, Frameworks, Databases, Deployment tools, Methodology for Model Building, Machine learning methods, Statistical Measures, Application areas of Machine Learning, Medical Machine Learning , Influence of AI and ML in Clinical and Genomic Diagnostics. , Artificial Intelligence in Healthcare sector & Assistive Technology (AT): AI in diagnosis of Genetic Diseases, Cancer, Diabetes, AI in Diagnosis of Syndrome, AI in diagnosis of Psychiatric Disorders, Depression, Alzheimers Disease, Autism Spectrum Disorder, Anxiety, Parkinsons Disease, AI in other Diagnosis, Infectious, Lung and Brain Disease, Case studies on AI in systems Biology, AI technologies in Systems Biology towards Pharmacogenomics, AI in Systems Biology for Cancer Cure, Applications of AI for COVID-19 Pandemic, Transformative impact of AI on AT, AI experience and AT for disables people in India, AI Powered technology for an inclusive world . , Artificial Intelligence in Agriculture: Need of AI in Agriculture, Emerging Agricultural Technologies, Soil With effect from AY 2025-26 and water sensors, Weather Tracking, Satellite Imaging Agriculture, Automation Systems, RFID Technology, Potential Agricultural Domain for Modernization, AI transformation in Agricultural Scenarios. , Artificial Intelligence in Radiotherapy: Importance of Artificial Intelligence in Radiotherapy , AI tools for automated treatment planning (ATP), Present ATP techniques, AI applications, Advancements and Research Guidance in ATP, AI challenges in ATP, AI in Intensity-modulated Radiotherapy (IMRT), AI for IMRT Dose Estimation, AI for IMRT Planning Support, AI for Modeling IMRT outcome and plan deliverability, AI for AUTO- Segmentation of OAR in IMRT, AI in Brachytherapy, AI in Radiotherapy Quality Assurance, Challenges associate with AI for Quality Assurance in RT, Future directions to improve AI-based Quality Assurance in RT, AI in Radiation Biology, AI in Radiation Protection/Safety, Motivations to develop AI- Based systems for Radiation protection ."
Chaitanya Bharathi Institute of Technology,22CSO01,INTRODUCTION TO WEB TECHNOLOGIES,"Web Basics: WWW Browsers, Web Servers, URL, MIME, HTTPS. Introduction HTML5: basic tags, Images, Tables, Lists, Forms, Layout, Graphics, span and div tags. Grid, Cascading Style Sheets. , The Basics of Java script: Primitive operations and Expressions, Arrays, Functions, Pattern Matching Using Regular Expressions, Document Object Model, Element Access in JavaScript, Events and Event Handling, Handling Events from Body, Button, Text Box and Password Elements. Dynamic Documents with Java Script: Positioning Elements, Moving Elements, float and clear. , XML: Introduction, uses of XML, the Syntax of XML, XML Document Structure, Namespaces, XML schemas, displaying Raw XML Documents, displaying XML documents with CSS, JSON, XML vs JSON. , Django: Introduction, Models, Templates, supported data bases, URL configuration. Templates, Modifying and Improving the Templates, Creating a Form. , Applications: Introduction to Ajax, Node.js. Bootstrap: Introduction to Bootstrap, bootstrap grid, bootstrap components. Web Application Frameworks: React JS, JQuery. With effect from AY 2025-26"
Chaitanya Bharathi Institute of Technology,22CSO02,INTRODUCTION TO DATABASE MANAGEMENT SYSTEMS,"Introduction: Database System Applications, Purpose of Database Systems, View of Data, Database Languages, Database Users and Administrators Database System Architecture, Application Architectures. Database Design and E-R Model: Basic concepts, Constraints, E-R Diagrams, E-R Design Issues, Extended E- R Features, Specialization and Generalization. , Relational Model: Structure of Relational Databases, Database Schema, Keys. Structured Query Language: Overviews, SQL Data Types, SQL Queries, Data Manipulation Language Set Operations, Aggregate Functions, Data Definition Language, Integrity Constraints, Null Values, Views, Join Expression. , Relational Database Design: Undesirable Properties in Relational Database Design, Functional Dependencies, Trivial and Nontrivial Dependencies, Closure of Set of Functional Dependencies, Closure of Set of Attributes, Irreducible Set of Functional Dependencies, Normalization 1NF, 2NF, and 3NF, Dependency Preservation, BCNF, Comparison of BCNF and 3NF. , Indexing: Basic concepts, Dense and Sparse Indices, Secondary Indices, Tree-Structured Indexing, Indexed Sequential Access Method (ISAM), B+ Tree Index Files. Transaction Management: Transaction Concept ACID Properties, States of Transaction, Implementation of Atomicity and Durability, Serializability. , Concurrency Control: Introduction, Lock-Based Protocols, Timestamp-Based Protocols. With effect from AY 2025-26 Deadlocks Handling: Deadlock Detection and Prevention. Recovery System: Failure Classification, Storage Structure, Recovery and Atomicity, Log-Based Recovery."
Chaitanya Bharathi Institute of Technology,22CSO03,SOFTWARE TESTING METHODOLOGY,"Introduction: Purpose of testing, Dichotomies, model for testing, consequences of bugs, taxonomy of bugs. Flow graphs and Path testing: Basic concepts of path testing, predicates, path predicates and achievable paths, path sensitizing, path instrumentation, application of path testing. , Transaction Flow Testing: Transaction flows, transaction flow testing techniques. Dataflow testing: Basics of dataflow testing, strategies in dataflow testing, application of dataflow testing. Domain Testing: domains and paths, Nice & ugly domains, domain testing, domain and interface testing, domains and testability. , Paths, Path products and Regular expressions: Path products & path expression, reduction procedure, applications, regular expressions & flow anomaly detection. Logic-Based Testing: overview, decision tables, path expressions, kv charts, specifications. , State, State Graphs and Transition testing: State graphs, good & bad state graphs, state testing, Testability tips. With effect from AY 2025-26 , Graph Matrices and Application: Motivational overview, matrix of graph, relations, power of a matrix, node reduction algorithm, building tools. (Student should be given an exposure to a tool like JMeter or Win-runner)."
Chaitanya Bharathi Institute of Technology,22CSO04,WEB PROGRAMMING WITH JAVASCRIPT,"Web Basics: WWW Browsers, Web Servers, URL, MIME, HTTPS. Introduction HTML5: basic tags, Images, Tables, Lists, Forms, Layout, Graphics, span and div tags. Grid, Cascading Style Sheets. , The Basics of Java script: Variables, Primitive data types, Converting Datatypes, Operators, Expressions, Arrays properties and methods, Multi-dimensional Arrays, Logic Statements, Loops, Functions, Variable Scope in Functions. , Object oriented programming: Classes, Objects, Constructors, Methods, and Properties. Intermediate JavaScript: Pattern Matching Using Regular Expressions, Functions and the argument objects, JavaScript hoisting, using strict mode, JSON. , Document Object Model(DOM): Basic DOM traversing, Element Access in the DOM, Events and Event Handling, Handling Events from Body, Button, Text Box and Password Elements. Dynamic Documents with Java Script: Positioning Elements, Moving Elements, Dynamic Content. , Built-In JavaScript Methods: Parsing Numbers, Array Methods, String Methods, Number Methods, Math Methods, Date Methods. With effect from AY 2025-26"
Chaitanya Bharathi Institute of Technology,22CSO05,FUNDAMENTALS OF JAVA PROGRAMMING,"Java Programming- History of Java, Java buzzwords, OOP Concepts, Data types, Variables, Constants, Scope and Life time of variables, Operators, Type conversion and casting, Control Flow Statements, arrays, simple java programs. Classes and Methods: concepts of classes, objects, methods, constructors, access control, this keyword, overloading methods and overloading constructors, garbage collection, recursion. , Inheritance Inheritance Basics, using Super, Types of Inheritance. Polymorphism Method Overriding, Dynamic Method dispatching, abstract classes and methods. Using Final with Inheritance, the Object Class. , Interfaces-Interfaces Vs Abstract classes, defining an interface, implement interfaces, extending interface. Packages- Defining, creating and accessing a package, importing packages. , Exception handling Exception Handling Fundamentals, Exception Types, try, Catch, throw, Throws , Finally built-in exceptions, Create your own exception class. Multi-threading- thread life cycle, creating threads, synchronizing threads. , Files- Streams, Byte streams, Character streams, Text input/output. Java.util package: Collection classes-ArrayList, List, TreeSet, Iterator, HashMap ,StringTokenizer class, Java.lang- String Class. With effect from AY 2025-26"
Chaitanya Bharathi Institute of Technology,22AMC01,COMPUTER ARCHITECTURE AND MICROPROCESSOR,"Basic Structure of Computers: Computer Types, Functional Units, Basic Operational Concepts, Bus Structures, Software, Performance, Multiprocessors and Multi-computers. Arithmetic: Addition and Subtraction of Signed numbers, Design of fast adders, Multiplication of positive numbers, Signed-Operand Multiplication, Integer Division. , Basic Processing Unit: Fundamental concepts, Execution of a complete instruction, Multiple-Bus organization, Hardwired control, Microprogrammed control. 8086 Architecture: CPU Architecture, Internal operation, Machine language instructions, Addressing modes. , Assembly Language Programming: Instruction format, Instruction execution timing. Data transfer instructions, Arithmetic instructions. Branch instructions, Loop instructions, NOP and HLT, Flag manipulation instructions, Logical instructions, Shift and Rotate instructions, Directives and Operators. Procedures, Interrupts and Interrupt routines, Macros . Chaitanya Bharathi Institute of Technology (A) 39 ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING , Peripheral devices and their characteristics: Input-output subsystems, I/O device interface, I/O transfers Program Controlled, Interrupt Driven and DMA, privileged and non-privileged instructions, software interrupts and exceptions. Programs and processes role of interrupts in process state transitions, I/O device interfaces SCSI,USB. Pipelining: Basic concepts, Data hazards, Instruction hazards, Structural hazard. Influence on instruction sets, Data path and control considerations. , The Memory System: Memory hierarchy, Semiconductor RAM Memories, Cache Memories, Performance considerations, Virtual Memories, Memory Management requirements, Secondary Storage. Large Computer Systems: Forms of Parallel Processing, Array Processors, Structure of general-purpose multiprocessors, Program parallelism and shared variables."
Chaitanya Bharathi Institute of Technology,22ECC38,ANALOG AND DIGITAL ELECTRONICS,"Devices: Concepts of semiconductors, V-I Characteristics of P-N Junction diode, current equation. Characteristics of Zener Diodes, Special diodes: LED, Photo Diode. Applications: Zener Diode as a voltage regulator, Half Wave Rectifier and Full Wave Rectifier. , Bipolar Junction Transistors: Classification, Operation of Bipolar Junction Transistor, Configurations: CB, CE Characteristics, Applications. Field Effect Transistor: Junction Field Effect Transistor: Principle of Operation, Characteristics of JFET, parameters and Operation of MOSFET , Boolean Algebra and Logic Simplification: Number system representation and conversion, Binary Arithmetic, Complements, Review of Boolean Algebra and De Morgans Theorem, SOP & POS forms, Canonical forms, Introduction to all Logic Gates, Minimization of Switching Functions: Karnaugh map method, Logic function realization: AND-OR, OR-AND and NAND/NOR realizations. Chaitanya Bharathi Institute of Technology (A) 47 ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING , Introduction to Combinational Design: Binary Adders, Subtractors, Code converters Binary to Gray, Gray to Binary, BCD to excess3, BCD to Seven Segment display, Decoders, Encoders, Priority Encoders, Multiplexers, Demultiplexers. , Sequential Logic Design: Latches, Flipflops, Difference between latch and flipflop, types of flipflops like S-R, D, T JK and Master-Slave JK FF, flipflop conversions, Ripple and Synchronous counters, Shift registers."
Chaitanya Bharathi Institute of Technology,22MEC39,DESIGN THINKING,"Introduction to Engineering & Thinking: Engineering for social and economic development; impact of science/engineering. Thinking and behaviour; Types of thinking Linear thinking, lateral thinking, systems thinking, design thinking. Introduction to Design Thinking: Importance of Design Thinking & Human centric approach Phases in design thinking process, five-stage model as iterative method, applications of design thinking in various domains. , Empathize phase: Understanding the unique needs of the user, empathize with the users, steps in empathize phase, developing empathy towards people, assuming a beginners mind-set (what? why?), steps in immersion activity, body storming; Case studies. , Define phase: Define the problem and interpret the result, analysis and synthesis, Personas Four different perspectives on Personas, steps to creating personas, problem statement, affinity diagrams, empathy mapping; Point of View How might we questions, Why-how laddering; Case studies. Chaitanya Bharathi Institute of Technology (A) 49 ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING , Ideation phase: What is ideation, need, uses, ideation methods; Brainstorming, rules for brainstorming; Mind maps, guidelines to create mind maps; Ideation games; Six Thinking Hats; Doodling, use of doodling in expressing creative ideas; Case studies. , Prototyping phase: Types of prototyping, guidelines for prototyping, storytelling, characteristics of good stories, reaching users through stories, importance of prototyping in design thinking; Value proposition, guidelines to write value proposition; Case studies. Testing phase: Necessity to test, user feedback, conducting a user test, guidelines for planning a test, how to test, desirable, feasible and viable solutions, iterate phase."
Chaitanya Bharathi Institute of Technology,22AMI01,INTERNSHIP,"es to learn, make them to understand and sharpen them to the real time technical/ managerial skills required at the job 3. Expose with the current technological developments relevant to program domain 4. Understand Engineers responsibilities and ethics and provide opportunity to interact with the people of industry/society to understand the real conditions."
Chaitanya Bharathi Institute of Technology,22AMC02,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,"Introduction: Foundations of AI, History, State of the Art, Risks and Benefits. Intelligent agents: Agents and Environment, The Concept of Rationality, Structure of an Agent. Solving problems by Search- Problem-Solving Agents, State space representation, Search graph and Search tree Searching for Solutions, , Uninformed Search Strategies: Uniform cost search, Iterative deepening Depth-first search, Bidirectional search. Informed (Heuristic) Search Strategies: Heuristic Functions, Hill- climbing, Greedy best-first search, A* search, Simulated Annealing search. Chaitanya Bharathi Institute of Technology (A) 59 ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING , Adversarial Search: Game Theory, AlphaBeta Pruning, Constraint Satisfaction Problems. Logic Concepts and Logic Programming: Introduction, Propositional Calculus Propositional Logic, Natural Deduction System, Axiomatic System, Semantic Tableau, Predicate Logic, Resolution Refutation in Propositional Logic and Predicate Logic , Knowledge Representation: Introduction, approaches to knowledge Representation, Knowledge Representation using Semantic Network, Knowledge Representation using Frames. Probabilistic Reasoning: Probability, inference using full joint distributions, Bayes rule, Bayesian networks- representation, construction, exact and approximate inference, temporal model, hidden Markov model. , Markov Decision process: MDP formulation, utility theory, multi attribute utility functions, decision networks, sequential decision problems value iteration, policy iteration partially observable MDP. Textbooks: 1. Russell, Norvig, Artificial Intelligence: A Modern Approach, Pearson Education, 4th Edition, 2020. 2. Saroj Kaushik, Artificial Intelligence, Cengage Learning India, First Edition, 2011."
Chaitanya Bharathi Institute of Technology,22AMC06,WEB PROGRAMMING,"Introduction: Web Fundamentals, HTML 5.0: Basic tags, Images, Tables, Lists, Forms, Layout, Graphics, span and div tags. Introduction to Cascading Style Sheets: Types of CSS, text and font, color, CSS Selectors, CSS BOX Model, CSS Positioning, and CSS floating, CSS Grid layout Module. Bootstrap: Introduction of Bootstrap, Container and Container-fluid, Connectivity of Bootstrap in page, Bootstrap Components. , Java Script: Data Types & Type Conversion, JSON, Events, String and Date Functions, Object Oriented Programming (OOP) in JS, Document Object Model, JavaScript Regular Expressions. React JS: Basics, State, Props, Components, Lifecycle, Events, Router, Forms, Tables, Portals, ES6, CSS, Hook, and Back End Integration. , Node JS Modules: Functions, Buffer, Modules, Modules Types, Core Module, Local Modules and Modules Exports Node Package Manager: What is NPM? Installing Packages Locally, installing package globally, adding dependency in package Json and Updating packages. Creating Web Server: Creating Web Server, Sending Requests and Handling HTTP requests. File System: Read File, writing a File, opening a File Deleting a File, Writing a file asynchronously and Other I/O Operations. Events: Event Emitter class, Inheriting Events and Returning event emitter. Chaitanya Bharathi Institute of Technology (A) 61 ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING , Express JS: The model-view-controller pattern, Defining EJS template Engine Building a front-end controller, defining routes, creating actions, Configuring Express to use EJS, Using REST, Reading POST data Adding middleware. , Mongo DB: Introduction, Importance of NoSQL databases, JSON features, Data types and examples. CRUD Operations, Data Modelling & Schema Design, Indexing and Aggregation, Mongo Import/Export and Master/Slave Replication."
Chaitanya Bharathi Institute of Technology,22AMC08,AGILE SOFTWARE DEVELOPMENT,"Introduction: Need of Agile software development, agile context Manifesto, Principles, Methods, Values, Roles, Artifacts, Stakeholders, and challenges. Business benefits of software agility. , Project Planning: Recognizing the structure of an agile team Programmers, Managers, Customers. User stories Definition, Characteristics and content. Estimation Planning poker, Prioritizing, and selecting user stories with the customer, projecting team velocity for releases and iterations. , Project Design: Fundamentals, Design principlesSingle responsibility, Open-closed, Liskov substitution, Dependency-inversion, Interface-segregation. Chaitanya Bharathi Institute of Technology (A) 63 ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING , Design Methodologies: Need of scrum, Scrum practices Working of scrum, Project velocity, Burn down chart, Sprint backlog, Sprint planning and retrospective, Daily scrum, Scrum roles Product Owner, Scrum Master, Scrum Team. Extreme Programming- Core principles, values and practices. Kanban, Feature-driven development, Lean software development. , Testing: The Agile lifecycle and its impact on testing, Test driven development Acceptance tests and verifying stories, writing a user acceptance test, Developing effective test suites, Continuous integration, Code refactoring. Risk based testing, Regression tests, Test automation."
Chaitanya Bharathi Institute of Technology,22AMC03,INTRODUCTION TO MACHINE LEARNING,"Introduction to Machine Learning: Introduction, Types of Learning, Data formats, Learnability Statistical learning concepts Concept Learning: Concept Learning Task Concept learning as Search: General to Specific Ordering of Hypothesis, Find-S: Finding Maximally Specific Hypothesis, Candidate Elimination Algorithm. , Data Pre-processing Techniques: Missing values, outlier, managing categorical data, Data splitting with training and test sets. Feature Selection and Feature Engineering: Data scaling and normalization, whitening, Feature selection and filtering, Visualization of high-dimensional datasets. Regression Algorithms: Linear Regression, Logistic regression, Lasso and Ridge regression. , Classification Algorithms: Decision Trees, kNN, Performance Metrics with Classification. Nave Bayes and Discriminant Analysis: Bayes theorem, Nave Bayes classifiers, Discriminant analysis. Support Vector Machines: Linear SVM, Kernel based Classification and Grid search. , Ensemble Learning: Introduction, to Ensemble Learning-Random Forests, AdaBoost, Gradient Tree Boosting, Voting classifier, XGBoost, LightGBM. Clustering Fundamentals: Basics, K-means, Evaluation methods, DBSCAN, Spectral Clustering, Hierarchical Clustering, Association rule learning. , Neural Networks : Neural Networks and Deep Learning: Basics of neural networks, Deep learning architectures (e.g., convolutional neural networks, recurrent neural networks), Training neural networks. Machine Learning Frameworks: Data augmentation, Modeling / Grid Search / Cross-validation, Visualization, GPU support, Introduction to distributed architectures, Scikit-learn tools for ML architectures, pipelines and features Unions."
Chaitanya Bharathi Institute of Technology,22CAC01,IMAGE PROCESSING,"Fundamentals of Image Processing: Introduction, examples, fundamental steps, components, elements of visual perception, light and electromagnetic spectrum, image sensing and acquisition, image sampling and quantization, basic relationships between pixels. Intensity Transformations and Spatial Filtering: Background, some basic intensity transformation functions, histogram processing, fundamentals of spatial filtering, smoothing spatial filters, sharpening spatial filters, combining spatial enhancement methods. , Filtering in the Frequency Domain: Background, preliminary concepts, sampling and Fourier transform of sampled functions, discrete Fourier transform (DFT) of one variable, extension to functions of two variables, some properties of the 2-D discrete Fourier transform, basics of filtering in the frequency domain, image smoothing, image sharpening, homo- morphic filtering. , Image Restoration: Noise models, restoration in the presence of noise only-spatial filtering,periodic noise reduction by frequency domain filtering, linear degradation, position-invariant degradation, estimating the degradation function, inverse filtering, minimum mean square error filtering, constrained least squares filtering, geometric mean filter. , Wavelets and Multi Resolution Processing: Background, multi-resolution expansions, wavelet transforms in one dimension, the fast wavelet transform, wavelet transforms in two dimensions, wavelet packets. Image Compression: Fundamentals, image compression models, elements of information theory, error free compression, lossy compression, image compression standards. , Image Segmentation: Fundamentals, point, line and edge detection, thresholding, region-based segmentation, segmentation using morphological watersheds, the use of motion in segmentation. Morphological Image Processing: Preliminaries, erosion and dilation, opening and closing, the Hit-or-Miss transformation, some basic morphological algorithms, some basic gray-scale morphological algorithms."
Chaitanya Bharathi Institute of Technology,22CAE01,SOFT COMPUTING,": Introduction to Soft Computing: Introduction, Hard Computing vs Soft Computing, Soft Computing Constituents, Machine Learning Basics: Supervised, Unsupervised and Reinforcement Learning. Introduction to Fuzzy Logic: Classical Sets (Crisp Sets) Theory: Basic Definitions and Terminology, Operations, Properties, Crisp Relations and Operations, Fuzzy Sets Theory: Operations, Fuzzy Relations and compositions, Types of Membership Functions, Features. , : Fuzzy Logic and Inference rules: Introduction, Classical Logic, Multi-valued Logic, Fuzzy Logic, Fuzzy Propositions, Inference Rules for Fuzzy Propositions. Fuzzy Inference Systems: Introduction, Fuzzy Inference System (Fuzzification, Defuzzification), Types of Fuzzy Inference Engines and its Implementation, Neuro Fuzzy System. , : Introduction to Evolutionary Computing: Biological Evolutionary Process, Paradigms, Strategies, Evolutionary Programming, Advantages and applications. Genetic Algorithm Process: GA Introduction, Selection, Encoding of Genetic Operators, Classification of GA, Applications, Advantages and Disadvantages of GA. , : Single Layer Feed Forward Neural Networks: Introduction, Biological Neurons, Artificial Neural Networks, ANN Model, Single Layer Feed forward Neural Network, Applications of NN. Multi-Layer Feed Forward Neural Networks: Architecture, Learning Methods, Backpropagation Method, Design Issues of ANN, and Applications. , : Radial Basis Function Neural Networks (RBNF): RBNF Introduction, Architecture, Learning, Comparison of RBNF and FFNN(Feed Forward Neural Networks), and Applications. Recurrent Neural Networks: RNN Architecture and Training, Hopfield Networks, Self-Organizing Neural Networks."
Chaitanya Bharathi Institute of Technology,22CAE02,KNOWLEDGE REPRESENTATIONS AND REASONING,": The Key Concepts: Knowledge, Representation, Reasoning, why knowledge representation and reasoning, Role of logic Logic: Historical background, representing knowledge in logic, Varieties of logic, Name, Type, Measures, Unity Amidst diversity , : Ontology: Ontological categories, Philosophical background, Top-level categories, Describing physical entities, Defining abstractions, Sets, Collections, Types and Categories, Space and Time , : Knowledge Representations: Knowledge Engineering, Representing structure in frames, Rules and data, Object-oriented systems, Natural language Semantics, Levels of representation , : Processes: Times, Events and Situations, Classification of processes, Procedures, Processes and Histories, Concurrent processes, Computation, Constraint satisfaction, Change Contexts: Syntax of contexts, Semantics of contexts, First-order reasoning in contexts, Modal reasoning in contexts, Encapsulating objects in contexts. , : Knowledge Soup: Vagueness, Uncertainty, Randomness and Ignorance, Limitations of logic, Fuzzy logic, Nonmonotonic Logic, Theories, Models and the world, Semiotics Knowledge Acquisition and Sharing: Sharing Ontologies, Conceptual schema, Accommodating multiple paradigms, Relating different knowledge representations, Language patterns, Tools for knowledge acquisition"
Chaitanya Bharathi Institute of Technology,22MTC18,QUANTUM COMPUTING FOR MACHINE LEARNING,": Math Foundation for Quantum Computing: Introduction to Vector Space, Subspaces, Linear Independent and dependent Vectors, Basis and Finite Dimensions. Orthogonality of Vectors, Inner product and Outer product of Hilbert Spaces. Unitary operators and projections, Eigenvalues and Eigenvectors. Introduction to GCD and Congruence. , : Introduction to Quantum Computing: Quantum Mechanics (Huygens wave theory, Photo electric effect, De-Broglie hypothesis and Heisenbergs Uncertainty Principle), Origin of Quantum Computing, Qubits and multi-qubits states, Bra-ket notation, Quantum Superposition Motivation for Studying Quantum Computing, Major players in the industry (IBM, Microsoft, Rigetti, D-Wave). Block sphere representations, Multi-qubits, Inner and outer product of Multiple of qubits, Tensor product. , : Quantum Logical gates and Circuits: Single Qubit gates: Pauli, Hadamard, Phase shift, Controlled gates: C-NOT, CCNOT. Quantum E ntanglement, Quantum Teleportation (EPR Model) and Bell State, Introduction to Discrete Fourier transform. , : Quantum Algorithms: Quantum Fourier Transform and Quantum Phase estimation. Major Algorithms: Shors Algorithm, Grovers Algorithm, Deutschs Algorithm and Deutsch-Jozsa Algorithm. , : Quantum Machine Learning: Quantum Un-Supervised Learning Algorithm: K-means algorithm, Quantum K- means, Quantum Supervised Learning Algorithm: Quantum HLL algorithm, Quantum Linear Regression, Quantum Support Vector Machine."
Chaitanya Bharathi Institute of Technology,22MBC05,ENGINEERING LEADERSHIP,"Nature and Behaviour of leadership: Definitions of Leadership-Indicators of Leadership Effectiveness-Research Methods for Studying Leadership effectiveness-important Types of Leadership Behaviour-Specific Task Oriented Leader Behaviours- Specific Relations Oriented Leader Behaviours. , The leadership Situation and Adaptive Leadership: Different ways Situations affect Leaders-Stewart Model of Sit- uational Determinants-Other Situational Determinants of Leader Behaviour-Guidelines for Coping with Demands and Constraints-Early Contingency theories of Effective Leader Behaviour-Guidelines for flexible, Adaptive Leadership. , Decision Making and Empowerment by Leaders: Decision making- Participative Leadership-Normative Decision Model-Guidelines for Participative Leadership-Delegation-Guidelines for Delegating-Psychological Empowerment- Empowerment Programs-Benefits of Empowering Leadership and Programs. , Dealing with Change, Power and Influence Tactics: Types of Change in Teams and Organizations-Change Pro- cesses-Reasons for Accepting or Rejecting Change-implementing Change-guidelines for Implementing Change-How Visions influence change-Sources of Power-How Power is gained or lost-consequences of Power-Guidelines for using Power-Influence Tactics and Outcomes-Types of Proactive Influence Tactics-Power and influence Behaviour-Effec- tiveness of Proactive Tactics-guidelines for using Proactive Influence Tactics. , Developing Cross-Cultural Leadership and Skills of Leadership: Cross-Cultural and Global Leadership-Cultural Values and Leadership-Guidelines for Global Leadership-Gender and Leadership-Leadership Training Programs- Learning from Experience-Developmental Activities-Facilitating Leadership Development-Systems Perspective on Leadership Development."
